trial_number,params,value
63,"{'learning_rate': 0.07245208339501444, 'num_leaves': 50, 'max_depth': 13, 'min_data_in_leaf': 17, 'feature_fraction': 0.6491413152149192, 'bagging_fraction': 0.6824052096059574, 'bagging_freq': 1, 'lambda_l1': 2.667701208509581e-06, 'lambda_l2': 0.012300999322633472}",0.05588865358105496
64,"{'learning_rate': 0.11028782137606384, 'num_leaves': 60, 'max_depth': 14, 'min_data_in_leaf': 12, 'feature_fraction': 0.7073927387370231, 'bagging_fraction': 0.7044419785047724, 'bagging_freq': 2, 'lambda_l1': 7.001286474899704e-06, 'lambda_l2': 0.8659064479563238}",0.05513962253968093
65,"{'learning_rate': 0.1380119851681226, 'num_leaves': 45, 'max_depth': 10, 'min_data_in_leaf': 10, 'feature_fraction': 0.627302185995456, 'bagging_fraction': 0.748754800981888, 'bagging_freq': 1, 'lambda_l1': 7.77957810845965e-07, 'lambda_l2': 0.00311397102597667}",0.04802800044321816
66,"{'learning_rate': 0.04608645990321362, 'num_leaves': 68, 'max_depth': 14, 'min_data_in_leaf': 16, 'feature_fraction': 0.6884587507591766, 'bagging_fraction': 0.7805607036377282, 'bagging_freq': 3, 'lambda_l1': 2.7074155781344803e-05, 'lambda_l2': 0.26645314755697885}",0.053102299279881526
67,"{'learning_rate': 0.1206141529761911, 'num_leaves': 21, 'max_depth': 13, 'min_data_in_leaf': 20, 'feature_fraction': 0.666105044622851, 'bagging_fraction': 0.7191885325638581, 'bagging_freq': 1, 'lambda_l1': 9.544109352283795e-08, 'lambda_l2': 0.06599528650321992}",0.05898759835355514
68,"{'learning_rate': 0.06857348130836781, 'num_leaves': 100, 'max_depth': 15, 'min_data_in_leaf': 13, 'feature_fraction': 0.7246913732852424, 'bagging_fraction': 0.7562234836384968, 'bagging_freq': 6, 'lambda_l1': 1.418021863467873e-06, 'lambda_l2': 6.802730482042894e-05}",0.0528809499664325
69,"{'learning_rate': 0.057903056629256856, 'num_leaves': 78, 'max_depth': 9, 'min_data_in_leaf': 25, 'feature_fraction': 0.7936422842735605, 'bagging_fraction': 0.7977973456793905, 'bagging_freq': 2, 'lambda_l1': 3.17635291100971e-06, 'lambda_l2': 0.0014941184917870965}",0.05627609187009318
70,"{'learning_rate': 0.1711638459694699, 'num_leaves': 32, 'max_depth': 15, 'min_data_in_leaf': 71, 'feature_fraction': 0.7417610882431427, 'bagging_fraction': 0.731903072006906, 'bagging_freq': 1, 'lambda_l1': 4.7242830515640447e-07, 'lambda_l2': 0.0004206280181071053}",0.09436943700129172
71,"{'learning_rate': 0.07810553711182833, 'num_leaves': 67, 'max_depth': 12, 'min_data_in_leaf': 10, 'feature_fraction': 0.7132488698481388, 'bagging_fraction': 0.7169266549837722, 'bagging_freq': 1, 'lambda_l1': 1.8357078354441705e-06, 'lambda_l2': 0.03571729303745745}",0.04455150558764711
72,"{'learning_rate': 0.10542162486990003, 'num_leaves': 56, 'max_depth': 12, 'min_data_in_leaf': 17, 'feature_fraction': 0.7144998339526482, 'bagging_fraction': 0.7437771762900268, 'bagging_freq': 1, 'lambda_l1': 1.0930107617275905e-05, 'lambda_l2': 0.026870508571914795}",0.04878305618336584
73,"{'learning_rate': 0.09104075708517524, 'num_leaves': 85, 'max_depth': 11, 'min_data_in_leaf': 13, 'feature_fraction': 0.6845767597039789, 'bagging_fraction': 0.667062073157331, 'bagging_freq': 1, 'lambda_l1': 1.0150778351417865e-06, 'lambda_l2': 0.0001529096002866561}",0.05101058938107421
74,"{'learning_rate': 0.07491182606018228, 'num_leaves': 41, 'max_depth': 14, 'min_data_in_leaf': 10, 'feature_fraction': 0.6508356010654075, 'bagging_fraction': 0.7078542515301184, 'bagging_freq': 2, 'lambda_l1': 4.606898339526191e-06, 'lambda_l2': 0.008172015729544074}",0.04662113100572047
75,"{'learning_rate': 0.05901069911902875, 'num_leaves': 72, 'max_depth': 13, 'min_data_in_leaf': 16, 'feature_fraction': 0.7012943334142036, 'bagging_fraction': 0.6899850808861527, 'bagging_freq': 7, 'lambda_l1': 1.9628395319260023e-06, 'lambda_l2': 0.017049597245494697}",0.04903793122627962
76,"{'learning_rate': 0.1322159289774049, 'num_leaves': 115, 'max_depth': 14, 'min_data_in_leaf': 13, 'feature_fraction': 0.6688181853276524, 'bagging_fraction': 0.768444904898126, 'bagging_freq': 1, 'lambda_l1': 1.8042054844633258e-07, 'lambda_l2': 0.0008689543087686926}",0.04367836025706232
77,"{'learning_rate': 0.15224728899947443, 'num_leaves': 106, 'max_depth': 14, 'min_data_in_leaf': 20, 'feature_fraction': 0.6128471574198543, 'bagging_fraction': 0.8081068306609597, 'bagging_freq': 6, 'lambda_l1': 1.4701568884782003e-07, 'lambda_l2': 0.00020680100374147965}",0.04807643361842808
78,"{'learning_rate': 0.1269673421487572, 'num_leaves': 266, 'max_depth': 15, 'min_data_in_leaf': 13, 'feature_fraction': 0.6416931823411761, 'bagging_fraction': 0.7688967195108852, 'bagging_freq': 2, 'lambda_l1': 2.5896773466513332e-08, 'lambda_l2': 0.003100391138853787}",0.041790965222024704
79,"{'learning_rate': 0.13179813818935818, 'num_leaves': 271, 'max_depth': 15, 'min_data_in_leaf': 13, 'feature_fraction': 0.6366047372963258, 'bagging_fraction': 0.778837306482746, 'bagging_freq': 2, 'lambda_l1': 2.6075993195735102e-08, 'lambda_l2': 0.0032589231343301602}",0.05063846486660626
80,"{'learning_rate': 0.11541744063926675, 'num_leaves': 237, 'max_depth': 15, 'min_data_in_leaf': 23, 'feature_fraction': 0.6622580816209374, 'bagging_fraction': 0.7659484954459213, 'bagging_freq': 3, 'lambda_l1': 7.455071460309582e-08, 'lambda_l2': 0.0007499279230400417}",0.05069637252441437
81,"{'learning_rate': 0.14299610006883068, 'num_leaves': 192, 'max_depth': 15, 'min_data_in_leaf': 16, 'feature_fraction': 0.6744375798211637, 'bagging_fraction': 0.7501189585175507, 'bagging_freq': 2, 'lambda_l1': 8.4593306317279, 'lambda_l2': 0.0016541727460644663}",0.050759568104370434
82,"{'learning_rate': 0.19768596565717622, 'num_leaves': 157, 'max_depth': 14, 'min_data_in_leaf': 12, 'feature_fraction': 0.6515969758405923, 'bagging_fraction': 0.7872641826592113, 'bagging_freq': 1, 'lambda_l1': 2.8265034957129434e-07, 'lambda_l2': 0.0009863727599162511}",0.048547434119535875
83,"{'learning_rate': 0.1224620895662159, 'num_leaves': 207, 'max_depth': 15, 'min_data_in_leaf': 12, 'feature_fraction': 0.6338421818378602, 'bagging_fraction': 0.8300954381930773, 'bagging_freq': 1, 'lambda_l1': 3.225330922710395e-08, 'lambda_l2': 0.0006474790546893268}",0.05221436732027046
84,"{'learning_rate': 0.09841246561432239, 'num_leaves': 117, 'max_depth': 14, 'min_data_in_leaf': 19, 'feature_fraction': 0.6667465143416775, 'bagging_fraction': 0.7273916240488004, 'bagging_freq': 2, 'lambda_l1': 1.3397855148460352e-08, 'lambda_l2': 0.002329384853088019}",0.05022425200255468
85,"{'learning_rate': 0.08471750001945912, 'num_leaves': 92, 'max_depth': 15, 'min_data_in_leaf': 15, 'feature_fraction': 0.8649053198993375, 'bagging_fraction': 0.7567635895955294, 'bagging_freq': 2, 'lambda_l1': 5.701123647727749e-07, 'lambda_l2': 0.004708370762134717}",0.048513333988588835
86,"{'learning_rate': 0.12855866016326312, 'num_leaves': 80, 'max_depth': 14, 'min_data_in_leaf': 18, 'feature_fraction': 0.6940520368887934, 'bagging_fraction': 0.7737589277537941, 'bagging_freq': 1, 'lambda_l1': 1.4023828713464658e-07, 'lambda_l2': 0.00037059149277904313}",0.04752610710087479
87,"{'learning_rate': 0.17295817461926125, 'num_leaves': 139, 'max_depth': 15, 'min_data_in_leaf': 12, 'feature_fraction': 0.616171545659332, 'bagging_fraction': 0.7406500027353042, 'bagging_freq': 1, 'lambda_l1': 1.8504490922997494e-07, 'lambda_l2': 0.008659566158079815}",0.05106970583665373
88,"{'learning_rate': 0.10876308702904247, 'num_leaves': 256, 'max_depth': 14, 'min_data_in_leaf': 14, 'feature_fraction': 0.7109880053464619, 'bagging_fraction': 0.7947387387730473, 'bagging_freq': 1, 'lambda_l1': 8.031860030290602e-08, 'lambda_l2': 5.6112915918718044e-08}",0.04858803099039999
89,"{'learning_rate': 0.14786507799093868, 'num_leaves': 176, 'max_depth': 15, 'min_data_in_leaf': 22, 'feature_fraction': 0.6448560574608487, 'bagging_fraction': 0.7648428734256323, 'bagging_freq': 2, 'lambda_l1': 1.0436039364321028e-06, 'lambda_l2': 6.451250530131915e-05}",0.04926641054941403
90,"{'learning_rate': 0.21448984952379516, 'num_leaves': 298, 'max_depth': 14, 'min_data_in_leaf': 26, 'feature_fraction': 0.6824185281906253, 'bagging_fraction': 0.729500871721182, 'bagging_freq': 3, 'lambda_l1': 4.820240426603043e-07, 'lambda_l2': 0.07738811745568323}",0.04953254774506191
91,"{'learning_rate': 0.09446531832503459, 'num_leaves': 49, 'max_depth': 13, 'min_data_in_leaf': 10, 'feature_fraction': 0.6614928139360454, 'bagging_fraction': 0.7197535310760832, 'bagging_freq': 1, 'lambda_l1': 2.044589968721246e-06, 'lambda_l2': 0.017946811019300898}",0.05025915076425865
92,"{'learning_rate': 0.07831140440624917, 'num_leaves': 62, 'max_depth': 13, 'min_data_in_leaf': 15, 'feature_fraction': 0.6770553805971494, 'bagging_fraction': 0.704250000335362, 'bagging_freq': 1, 'lambda_l1': 9.244088011423282e-06, 'lambda_l2': 0.037145314956956534}",0.05130859582187967
93,"{'learning_rate': 0.1600498510686352, 'num_leaves': 71, 'max_depth': 15, 'min_data_in_leaf': 10, 'feature_fraction': 0.695360869819724, 'bagging_fraction': 0.7799262795649621, 'bagging_freq': 5, 'lambda_l1': 4.498987511301413e-06, 'lambda_l2': 0.40414196172221495}",0.050610640264666974
94,"{'learning_rate': 0.0999404692742484, 'num_leaves': 36, 'max_depth': 12, 'min_data_in_leaf': 12, 'feature_fraction': 0.6880605258477044, 'bagging_fraction': 0.7376703318101054, 'bagging_freq': 1, 'lambda_l1': 2.668762939984844e-07, 'lambda_l2': 0.11058237393181035}",0.052726621983668856
95,"{'learning_rate': 0.11493769672696014, 'num_leaves': 54, 'max_depth': 7, 'min_data_in_leaf': 47, 'feature_fraction': 0.6546960890426486, 'bagging_fraction': 0.9996427840987869, 'bagging_freq': 1, 'lambda_l1': 7.214788436471066e-07, 'lambda_l2': 1.4735962936874334}",0.0583498607198049
96,"{'learning_rate': 0.08522366585189473, 'num_leaves': 95, 'max_depth': 14, 'min_data_in_leaf': 19, 'feature_fraction': 0.7095639314723228, 'bagging_fraction': 0.6776582653463559, 'bagging_freq': 2, 'lambda_l1': 1.3197458392579037e-06, 'lambda_l2': 0.0038154383262221287}",0.050955767854969816
97,"{'learning_rate': 0.13372829439634953, 'num_leaves': 43, 'max_depth': 13, 'min_data_in_leaf': 17, 'feature_fraction': 0.6765368517378259, 'bagging_fraction': 0.7530819855756516, 'bagging_freq': 4, 'lambda_l1': 2.2103648956972966e-05, 'lambda_l2': 0.0018380693155431074}",0.04697505758248906
98,"{'learning_rate': 0.06703214782479905, 'num_leaves': 27, 'max_depth': 15, 'min_data_in_leaf': 14, 'feature_fraction': 0.6692493567289746, 'bagging_fraction': 0.6952125525324168, 'bagging_freq': 1, 'lambda_l1': 2.5748732842080823e-06, 'lambda_l2': 0.19040069786729433}",0.04974045838021762
99,"{'learning_rate': 0.1071748062319798, 'num_leaves': 105, 'max_depth': 14, 'min_data_in_leaf': 39, 'feature_fraction': 0.7289726739285741, 'bagging_fraction': 0.7699809079968017, 'bagging_freq': 2, 'lambda_l1': 5.702640658347748e-08, 'lambda_l2': 0.00011807862478728441}",0.05555536977827872
100,"{'learning_rate': 0.12033748089512884, 'num_leaves': 61, 'max_depth': 15, 'min_data_in_leaf': 10, 'feature_fraction': 0.6445023585387613, 'bagging_fraction': 0.65258621205988, 'bagging_freq': 6, 'lambda_l1': 1.5781525615672984e-08, 'lambda_l2': 0.0011694595524477174}",0.052303163157136325
101,"{'learning_rate': 0.08141840936206692, 'num_leaves': 65, 'max_depth': 12, 'min_data_in_leaf': 12, 'feature_fraction': 0.984439374646287, 'bagging_fraction': 0.723303625079609, 'bagging_freq': 1, 'lambda_l1': 1.3818677597166588e-06, 'lambda_l2': 0.037046795352842485}",0.050890554616169495
102,"{'learning_rate': 0.07293180212586493, 'num_leaves': 81, 'max_depth': 12, 'min_data_in_leaf': 10, 'feature_fraction': 0.690827318276278, 'bagging_fraction': 0.7474831374605556, 'bagging_freq': 1, 'lambda_l1': 5.409648281783699e-06, 'lambda_l2': 0.023344349019510283}",0.04658144598955692
103,"{'learning_rate': 0.08782338798940034, 'num_leaves': 53, 'max_depth': 11, 'min_data_in_leaf': 12, 'feature_fraction': 0.7033719922736325, 'bagging_fraction': 0.7148457455499607, 'bagging_freq': 1, 'lambda_l1': 3.754075019206217e-07, 'lambda_l2': 0.007026968290899436}",0.04766765578368799
104,"{'learning_rate': 0.052620977468730644, 'num_leaves': 73, 'max_depth': 13, 'min_data_in_leaf': 15, 'feature_fraction': 0.7167983332172938, 'bagging_fraction': 0.7611883848563274, 'bagging_freq': 1, 'lambda_l1': 2.2165017898430382e-06, 'lambda_l2': 0.0006060005093592866}",0.04769997594922005
105,"{'learning_rate': 0.09222494285209262, 'num_leaves': 37, 'max_depth': 12, 'min_data_in_leaf': 16, 'feature_fraction': 0.6845054568078937, 'bagging_fraction': 0.7022487894248618, 'bagging_freq': 1, 'lambda_l1': 5.1228913614735194e-05, 'lambda_l2': 0.04352406541325016}",0.0518025376233772
106,"{'learning_rate': 0.06294569529071924, 'num_leaves': 132, 'max_depth': 13, 'min_data_in_leaf': 21, 'feature_fraction': 0.698049222713587, 'bagging_fraction': 0.7330614939169561, 'bagging_freq': 1, 'lambda_l1': 6.694472169584918e-07, 'lambda_l2': 0.012793046115122301}",0.05269425929798334
107,"{'learning_rate': 0.08030976136793683, 'num_leaves': 150, 'max_depth': 14, 'min_data_in_leaf': 13, 'feature_fraction': 0.7413752781494819, 'bagging_fraction': 0.712857926951009, 'bagging_freq': 2, 'lambda_l1': 2.1567762139812172e-07, 'lambda_l2': 0.0002469566167817528}",0.055070421484779544
108,"{'learning_rate': 0.13848315967227695, 'num_leaves': 114, 'max_depth': 15, 'min_data_in_leaf': 18, 'feature_fraction': 0.6315533840523986, 'bagging_fraction': 0.9595879176910103, 'bagging_freq': 1, 'lambda_l1': 1.036809563969244e-06, 'lambda_l2': 0.09178433929854077}",0.052197491819171125
109,"{'learning_rate': 0.1822429768863845, 'num_leaves': 88, 'max_depth': 15, 'min_data_in_leaf': 10, 'feature_fraction': 0.6610769990866247, 'bagging_fraction': 0.689430299773946, 'bagging_freq': 2, 'lambda_l1': 3.2228877608161756e-08, 'lambda_l2': 0.22124511999167878}",0.05560068199391981
110,"{'learning_rate': 0.10372634615411383, 'num_leaves': 47, 'max_depth': 14, 'min_data_in_leaf': 84, 'feature_fraction': 0.673792060481705, 'bagging_fraction': 0.74079817862817, 'bagging_freq': 1, 'lambda_l1': 3.543199151182984e-07, 'lambda_l2': 9.016373214421127e-06}",0.0895863232975496
111,"{'learning_rate': 0.07330831544557459, 'num_leaves': 81, 'max_depth': 12, 'min_data_in_leaf': 10, 'feature_fraction': 0.6879751646995346, 'bagging_fraction': 0.7480599230650053, 'bagging_freq': 1, 'lambda_l1': 5.238614415402814e-06, 'lambda_l2': 0.02659142116496773}",0.044818767691647055
112,"{'learning_rate': 0.06980987723885475, 'num_leaves': 68, 'max_depth': 11, 'min_data_in_leaf': 12, 'feature_fraction': 0.6899768801839675, 'bagging_fraction': 0.7910021107275994, 'bagging_freq': 1, 'lambda_l1': 3.478922993738373e-06, 'lambda_l2': 0.03041543289432813}",0.04764199226143047
113,"{'learning_rate': 0.07571769966719195, 'num_leaves': 75, 'max_depth': 12, 'min_data_in_leaf': 14, 'feature_fraction': 0.6828558983809542, 'bagging_fraction': 0.7552644511491562, 'bagging_freq': 1, 'lambda_l1': 9.808934728352093e-06, 'lambda_l2': 0.06326111569908582}",0.047460720398528895
114,"{'learning_rate': 0.05952413025333538, 'num_leaves': 101, 'max_depth': 10, 'min_data_in_leaf': 16, 'feature_fraction': 0.702181760201079, 'bagging_fraction': 0.7847073316964053, 'bagging_freq': 1, 'lambda_l1': 4.2092650928958674e-06, 'lambda_l2': 0.0023543556720024153}",0.04479607641484785
115,"{'learning_rate': 0.04754701814805427, 'num_leaves': 104, 'max_depth': 15, 'min_data_in_leaf': 16, 'feature_fraction': 0.7029222027989908, 'bagging_fraction': 0.7837366871259018, 'bagging_freq': 2, 'lambda_l1': 6.784660756437813e-06, 'lambda_l2': 0.0024706688973627185}",0.04766161360675623
116,"{'learning_rate': 0.059970887219689226, 'num_leaves': 93, 'max_depth': 10, 'min_data_in_leaf': 14, 'feature_fraction': 0.7210278196824179, 'bagging_fraction': 0.808301726654741, 'bagging_freq': 1, 'lambda_l1': 1.2246188610863763e-07, 'lambda_l2': 0.0004748481346193548}",0.050907070632834436
117,"{'learning_rate': 0.05528991651514764, 'num_leaves': 84, 'max_depth': 11, 'min_data_in_leaf': 55, 'feature_fraction': 0.6556967055549812, 'bagging_fraction': 0.7730558338645883, 'bagging_freq': 7, 'lambda_l1': 4.839760588518209e-06, 'lambda_l2': 0.004941820318869181}",0.09196510620330718
118,"{'learning_rate': 0.12519389834221276, 'num_leaves': 226, 'max_depth': 10, 'min_data_in_leaf': 67, 'feature_fraction': 0.7082983315731954, 'bagging_fraction': 0.7626499066653334, 'bagging_freq': 2, 'lambda_l1': 6.634201329955749e-07, 'lambda_l2': 0.001533932414497326}",0.0948748878389865
119,"{'learning_rate': 0.14801829171042874, 'num_leaves': 99, 'max_depth': 4, 'min_data_in_leaf': 80, 'feature_fraction': 0.6652498412731187, 'bagging_fraction': 0.8014171325438204, 'bagging_freq': 1, 'lambda_l1': 2.7063958076424397e-05, 'lambda_l2': 0.0008304548338667153}",0.09306760724681154
120,"{'learning_rate': 0.031300714725246634, 'num_leaves': 122, 'max_depth': 8, 'min_data_in_leaf': 19, 'feature_fraction': 0.8228515882852032, 'bagging_fraction': 0.746763620735286, 'bagging_freq': 1, 'lambda_l1': 1.4400461006544704e-05, 'lambda_l2': 0.0030130468442903092}",0.05114219582475051
121,"{'learning_rate': 0.0666522416401766, 'num_leaves': 58, 'max_depth': 9, 'min_data_in_leaf': 11, 'feature_fraction': 0.6943059744856462, 'bagging_fraction': 0.7249776538961226, 'bagging_freq': 1, 'lambda_l1': 1.7921663052065022e-06, 'lambda_l2': 0.009883017896231062}",0.04367607530613167
122,"{'learning_rate': 0.0663443085934595, 'num_leaves': 41, 'max_depth': 10, 'min_data_in_leaf': 12, 'feature_fraction': 0.6972979532483855, 'bagging_fraction': 0.7312864041354036, 'bagging_freq': 1, 'lambda_l1': 2.6153765827741355e-06, 'lambda_l2': 0.012387039378175048}",0.048151678864245914
123,"{'learning_rate': 0.0611505512135491, 'num_leaves': 20, 'max_depth': 9, 'min_data_in_leaf': 93, 'feature_fraction': 0.6723093379721208, 'bagging_fraction': 0.7698329477186197, 'bagging_freq': 1, 'lambda_l1': 1.7082253356812291e-06, 'lambda_l2': 0.008648692602964407}",0.09079194151466988
124,"{'learning_rate': 0.1124596894844199, 'num_leaves': 59, 'max_depth': 9, 'min_data_in_leaf': 10, 'feature_fraction': 0.6221330265473559, 'bagging_fraction': 0.7775883300739561, 'bagging_freq': 2, 'lambda_l1': 4.291842154440293e-06, 'lambda_l2': 0.015544918642639103}",0.0406594207148678
125,"{'learning_rate': 0.11232373366884879, 'num_leaves': 58, 'max_depth': 9, 'min_data_in_leaf': 11, 'feature_fraction': 0.6073487275349019, 'bagging_fraction': 0.7813891378512217, 'bagging_freq': 6, 'lambda_l1': 3.708607612223906e-06, 'lambda_l2': 0.006624990664957535}",0.046445805331095394
126,"{'learning_rate': 0.1285921968383905, 'num_leaves': 32, 'max_depth': 9, 'min_data_in_leaf': 16, 'feature_fraction': 0.6209063977733956, 'bagging_fraction': 0.7925280668857796, 'bagging_freq': 2, 'lambda_l1': 1.0818076906665528e-06, 'lambda_l2': 0.0010647688479839485}",0.04896833481239343
127,"{'learning_rate': 0.0954634965225884, 'num_leaves': 79, 'max_depth': 9, 'min_data_in_leaf': 14, 'feature_fraction': 0.6454712845358559, 'bagging_fraction': 0.8178917788997205, 'bagging_freq': 2, 'lambda_l1': 8.061059141171333e-06, 'lambda_l2': 0.002177020398715957}",0.049309369542891765
128,"{'learning_rate': 0.16417739571414122, 'num_leaves': 111, 'max_depth': 8, 'min_data_in_leaf': 10, 'feature_fraction': 0.6377246730212001, 'bagging_fraction': 0.7772073219746307, 'bagging_freq': 3, 'lambda_l1': 0.00015812744828733579, 'lambda_l2': 0.017658862714968224}",0.041907724891116015
